run_id,source,parent,target,time-lag,strength
13,emulation,NAO,CAR,-4,0.14773943667495698
13,emulation,NAO,NAO,-1,0.46141505704504027
13,emulation,SAO,SAO,-1,0.4635839378042662
13,emulation,BOB,NPO,-5,-0.29464108107090714
13,emulation,SOO,SOO,-1,0.0
14,input_data,ARO,ARO,-1,0.675970573277393
14,input_data,NPO,NPO,-1,0.5253014305784536
14,input_data,EPO,CAR,-1,0.12024132306095686
14,input_data,EPO,SEA,-1,0.1568942073142653
14,input_data,EPO,SPO,-1,0.116703512212517
14,input_data,EPO,EAO,-1,0.22407587514349825
14,input_data,EPO,BOB,-1,0.16634989878894718
14,input_data,EPO,EIO,-1,0.19384082611912173
14,input_data,EPO,SIO,-1,0.12346679395708966
14,input_data,NAO,NAO,-1,0.4984135504164225
14,input_data,SAO,SAO,-1,0.4702418296519858
14,input_data,BOB,NPO,-5,-0.2514353049361099
14,input_data,SOO,SOO,-1,0.0
14,emulation,ARO,ARO,-1,0.7009142195081409
14,emulation,NPO,NPO,-1,0.4716873143280713
14,emulation,EPO,CAR,-1,0.0999562666797324
14,emulation,EPO,SEA,-1,0.17530795936238844
14,emulation,EPO,SPO,-1,0.11554072805807519
14,emulation,EPO,EAO,-1,0.20948962944116742
14,emulation,EPO,BOB,-1,0.1828417301923772
14,emulation,EPO,EIO,-1,0.18951813774720905
14,emulation,EPO,SIO,-1,0.12396060259483253
14,emulation,NAO,NAO,-1,0.4710838892118902
14,emulation,SAO,SAO,-1,0.3709434032577979
14,emulation,BOB,NPO,-5,-0.23225780386275843
14,emulation,SOO,SOO,-1,0.0
15,input_data,ARO,ARO,-1,0.675970573277393
15,input_data,NPO,NPO,-1,0.5253014305784536
15,input_data,EPO,CAR,-1,0.12024132306095686
15,input_data,EPO,SEA,-1,0.1568942073142653
15,input_data,EPO,SPO,-1,0.116703512212517
15,input_data,EPO,EAO,-1,0.22407587514349825
15,input_data,EPO,BOB,-1,0.16634989878894718
15,input_data,EPO,EIO,-1,0.19384082611912173
15,input_data,EPO,SIO,-1,0.12346679395708966
15,input_data,NAO,NAO,-1,0.4984135504164225
15,input_data,SAO,SAO,-1,0.4702418296519858
15,input_data,BOB,NPO,-5,-0.2514353049361099
15,input_data,SOO,SOO,-1,0.0
15,emulation,ARO,ARO,-1,0.6892335934783256
15,emulation,NPO,NPO,-1,0.540730981667115
15,emulation,EPO,CAR,-1,0.13163186396475493
15,emulation,EPO,SEA,-1,0.16216715563768644
15,emulation,EPO,SPO,-1,0.11966200541670124
15,emulation,EPO,EAO,-1,0.2268435984770603
15,emulation,EPO,BOB,-1,0.1500445227294538
